repeat,step,material_system,composition,anneal_T_C,actual_overpotential_V,actual_molar_change,hypervolume,n_remaining,posterior,is_target
10,12,In-Mn-Pd-O,"{""In"": 0.014397582279969259, ""Mn"": 0.22828835007158713, ""Pd"": 0.7573140676484436}",550,0.486738,0.07178,3.236676,2276,0.438597,True
10,13,In-Mn-Pd-O,"{""In"": 0.05021822544889951, ""Mn"": 0.5238487840934755, ""Pd"": 0.42593299045762506}",550,0.521999,0.133746,3.236676,2275,0.522388,False
10,14,In-Mn-Pd-O,"{""In"": 0.1760374963110452, ""Mn"": 0.2991179441506801, ""Pd"": 0.5248445595382746}",550,0.585881,0.120282,3.236676,2274,0.454545,False
10,15,In-Mn-Pd-O,"{""In"": 0.07775666649006174, ""Mn"": 0.3066161909085832, ""Pd"": 0.615627142601355}",0,0.610855,0.190901,3.236676,2273,0.402299,False
10,16,In-Mn-Pd-O,"{""In"": 0.3030841825770378, ""Mn"": 0.23648063450480195, ""Pd"": 0.46043518291816027}",0,0.673578,0.169004,3.236676,2272,0.360825,False
10,17,In-Mn-Pd-O,"{""In"": 0.33966068986042264, ""Mn"": 0.4275171395213902, ""Pd"": 0.23282217061818725}",550,0.673662,0.098734,3.236676,2271,0.327103,False
10,18,Al-Bi-Co-O,"{'Al': 0.32916, 'Co': 0.42892, 'Bi': 0.24191}",550,10.664305,-0.032612,3.236676,2270,0.3125,False
10,19,Fe-Sb-W-O,"{""Fe"": 0.009222159916872058, ""Sb"": 0.000262439262189683, ""W"": 0.9905154008209381}",550,1.221994,-0.125498,3.236676,2269,0.3125,False
10,20,Ge-In-Zr-O,"{""Ge"": 0.05963219807413245, ""In"": 0.12100596026232835, ""Zr"": 0.8193618416635392}",550,1.323159,0.008723,3.236676,2268,0.305556,False
10,21,In-Mn-Pd-O,"{""In"": 0.11262280234658081, ""Mn"": 0.4597804111391463, ""Pd"": 0.42759678651427285}",550,0.558834,0.096854,3.236676,2267,0.294118,True
10,22,In-Mn-Pd-O,"{""In"": 0.042409494002724576, ""Mn"": 0.42689256270205694, ""Pd"": 0.5306979432952185}",550,0.507859,-0.034148,3.236676,2266,0.348837,True
10,23,In-Mn-Pd-O,"{""In"": 0.09571536581703892, ""Mn"": 0.25730804212694447, ""Pd"": 0.6469765920560167}",0,0.593006,0.321881,3.236676,2265,0.395683,False
10,24,In-Mn-Pd-O,"{""In"": 0.05985814259108442, ""Mn"": 0.042915300831115576, ""Pd"": 0.8972265565778}",550,0.567808,-0.05914,3.236676,2264,0.369128,True
10,25,In-Mn-Pd-O,"{""In"": 0.2751377635220254, ""Mn"": 0.15466258695960994, ""Pd"": 0.5701996495183647}",550,0.74366,0.086365,3.236676,2263,0.408805,False
10,26,In-Mn-Pd-O,"{""In"": 0.06362177649416619, ""Mn"": 0.026066824590301282, ""Pd"": 0.9103113989155325}",0,0.580115,0.646838,3.236676,2262,0.384615,False
10,27,In-Mn-Pd-O,"{""In"": 0.2360897577944854, ""Mn"": 0.15734990318291958, ""Pd"": 0.606560339022595}",550,0.842545,0.085874,3.236676,2261,0.363129,False
10,28,In-Mn-Pd-O,"{""In"": 0.0650824434302943, ""Mn"": 0.018730465340316065, ""Pd"": 0.9161870912293896}",0,0.596845,0.814724,3.236676,2260,0.343915,False
10,29,In-Mn-Pd-O,"{""In"": 0.04425727114758724, ""Mn"": 0.7938268917206271, ""Pd"": 0.16191583713178564}",550,0.546871,0.19208,3.236676,2259,0.326633,False
10,30,In-Mn-Pd-O,"{""In"": 0.05379369828820083, ""Mn"": 0.33113609723252174, ""Pd"": 0.6150702044792774}",550,0.500854,0.058014,3.236676,2258,0.311005,True
10,31,In-Mn-Pd-O,"{""In"": 0.07801338718013939, ""Mn"": 0.39997167883629875, ""Pd"": 0.5220149339835619}",550,0.543262,0.139143,3.236676,2257,0.342466,False
10,32,In-Mn-Pd-O,"{""In"": 0.09765043768859957, ""Mn"": 0.21338520725684687, ""Pd"": 0.6889643550545536}",0,0.59123,0.344503,3.236676,2256,0.327511,False
10,33,In-Mn-Pd-O,"{""In"": 0.0793189636274222, ""Mn"": 0.0902428723717034, ""Pd"": 0.8304381640008743}",550,0.55272,-0.029337,3.236676,2255,0.313808,True
10,34,In-Mn-Pd-O,"{""In"": 0.09657890374188693, ""Mn"": 0.5563088524004375, ""Pd"": 0.3471122438576756}",550,0.556307,0.106146,3.236676,2254,0.341365,False
10,35,In-Mn-Pd-O,"{""In"": 0.32896188337225674, ""Mn"": 0.26423614068875634, ""Pd"": 0.40680197593898687}",0,0.694238,0.144329,3.236676,2253,0.328185,False
10,36,In-Mn-Pd-O,"{""In"": 0.05784410646262761, ""Mn"": 0.028938087027910276, ""Pd"": 0.9132178065094622}",550,0.562457,0.02403,3.236676,2252,0.315985,True
10,37,In-Mn-Pd-O,"{""In"": 0.036791407928505195, ""Mn"": 0.01931446609606981, ""Pd"": 0.9438941259754251}",550,0.551155,-0.096188,3.245896,2251,0.340502,True
10,38,In-Mn-Pd-O,"{""In"": 0.06524340670869531, ""Mn"": 0.02153704629566307, ""Pd"": 0.9132195469956416}",550,0.541838,0.044127,3.245896,2250,0.363322,True
10,39,In-Mn-Pd-O,"{""In"": 0.12669507241346578, ""Mn"": 0.2731046362684877, ""Pd"": 0.6002002913180464}",550,0.573808,0.052957,3.245896,2249,0.384615,True
10,40,In-Mn-Pd-O,"{""In"": 0.04009563164933452, ""Mn"": 0.687476608887267, ""Pd"": 0.2724277594633984}",0,0.759601,0.455977,3.245896,2248,0.404531,False
10,41,In-Mn-Pd-O,"{""In"": 0.03829737847977238, ""Mn"": 0.021671502319797566, ""Pd"": 0.94003111920043}",0,0.450141,0.73971,3.446928,2247,0.39185,False
10,42,In-Mn-Pd-O,"{""In"": 0.062027690392852934, ""Mn"": 0.044855619006094194, ""Pd"": 0.8931166906010529}",550,0.550254,-0.07281,3.446928,2246,0.379939,True
10,43,In-Mn-Pd-O,"{""In"": 0.14936205447243683, ""Mn"": 0.2076901438187493, ""Pd"": 0.6429478017088139}",550,0.584246,0.105546,3.446928,2245,0.39823,False
10,44,In-Mn-Pd-O,"{""In"": 0.0502959325660693, ""Mn"": 0.5788076606219809, ""Pd"": 0.3708964068119499}",550,0.522018,0.123232,3.446928,2244,0.386819,False
10,45,In-Mn-Pd-O,"{""In"": 0.0794766217857298, ""Mn"": 0.07566483550407968, ""Pd"": 0.8448585427101906}",550,0.567467,0.010575,3.446928,2243,0.376045,True
10,46,In-Mn-Pd-O,"{""In"": 0.08561389016399013, ""Mn"": 0.1313398420440644, ""Pd"": 0.7830462677919455}",550,0.557793,0.069428,3.446928,2242,0.392954,True
10,47,In-Mn-Pd-O,"{""In"": 0.024548097272416972, ""Mn"": 0.8318328689345476, ""Pd"": 0.1436190337930354}",0,0.734397,0.271452,3.446928,2241,0.408971,False
10,48,In-Mn-Pd-O,"{""In"": 0.044310571423111254, ""Mn"": 0.07464775799245787, ""Pd"": 0.8810416705844308}",550,0.527397,-0.148576,3.472174,2240,0.398458,True
10,49,In-Mn-Pd-O,"{""In"": 0.34809083517660677, ""Mn"": 0.4123490221533221, ""Pd"": 0.2395601426700711}",550,0.71977,0.078869,3.472174,2239,0.413534,False
10,50,In-Mn-Pd-O,"{""In"": 0.07023121592726059, ""Mn"": 0.27670140169429713, ""Pd"": 0.6530673823784422}",550,0.507365,0.090649,3.472174,2238,0.403423,True
